id,description,adress,date_pub,date_update,price,fee
ad_1847,"Appartement Paris 3 pièce(s) - 58 m2 - Rue Vitruve 75020. Swixim vous propose en exclusivité: <br>Entre la place de la Réunion et la rue des Pyrénées, proche des transports dans un quartier pleins de vie, des écoles, des commerçants et du Père Lachaise.<br>Au second étage avec ascenseur,  un appartement atypique en angle avec pas moins de quatre grandes fenêtres pour la pièce principale , sans vis-à-vis et très lumineux en double expositions. Ce beau trois pièces comprend une chambre avec rangements et une chambre/bureau à l'opposé de l'appartement, une cuisine ouverte sur le salon, une salle d'eau et une cave.<br>Taxe foncière :   557<br>Charge de copropriété : 161 /mois<br>Honoraires charge vendeur.<br>Contacter Patrick : <span class=""showPhoneNumber"" data-phone=""07.83.10.68.63"">Voir le téléphone</span> <br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Monsieur Barume, Agent commercial inscrit au RSAC sous le numéro 830 556 502 Paris.<br>Copropriété de 109 lots (Pas de procédure en cours).<br>Charges annuelles : 196.00 euros.",Achat appartement 3 pièces 59 m²PARIS 75020 (Père Lachaise - Réunion),Publiée le 7 déc. 2021,Modifiée le 8 déc. 2021,560 000 €,Honoraires à la charge du vendeur
ad_1709,"Marche de Lévis - 3 pièces - 67.29 m². Marché de Lévis<br>Appartement 3 pièces de 67.29 m²  situé au rez-de-chaussée d'un immeuble ancien de bon standing.<br>Entrée, séjour, cuisine ouverte aménagée et équipée, 2 chambres, salle d'eau, wc séparés et cave.<br>En excellent état.<br>Nombreux rangements.<br>Calme et lumineux. Emplacement très recherché.<br>Professions libérales autorisées.<br>Agent commercial.<br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous !",Achat appartement 3 pièces 70 m²Paris 17e 75017 (Legendre - Lévis),Publiée le 10 déc. 2021,,799 000 €,Honoraires à la charge du vendeur
ad_1098,"Etoile/Ternes 2 pièces. Situation exceptionnelle à Paris, au coeur du quartier des Ternes à proximité de l'Etoile, au 2ème étage avec ascenseur, venez découvrir cet appartement de 2 pièces de 59 m² . Cet appartement, orienté au nord-est, profite d'une belle vue. Il est composé d'un séjour, d'une chambre, un dressing, une cuisine indépendante, une salle de bains et un wc indépendant. Chauffage individuel électrique. L'appartement est à moderniser, l'accès de l'immeuble est sécurisé par la présence d'un gardien et d'un double digicode.
Pour davantage de rangements, ce bien est vendu avec une cave.
Côté transports en commun, il y a, à quelques pas du bien, trois stations de métro et autobus. Quatre cinémas vous attendent à moins de 10 minutes pour vos loisirs, ainsi que trois théâtres. On trouve aussi plusieurs bureaux de poste et un grand choix de restaurants. Enfin, 2 marchés animent le quartier.
Mandat N° 2196. Honoraires inclus de  3.63%  TTC à la charge de l'acquéreur. Prix hors honoraires 656 200 €. Dans une copropriété. Aucune procédure n'est en cours. Classe énergie F, Classe climat C.. Logement à consommation énergétique excessive. La loi impose que le niveau de performance énergétique (DPE) du bien immobilier, actuellement de classe F, soit compris, à compter du 1er janvier 2028, entre la classe A et la classe E. Ce bien vous est proposé par un agent commercial. Nos honoraires : <a href=""https://files.netty.immo/file/domiere/honoraires"" target=""_blank"" class=""decoratedAgencyFeeUrl"">Voir les barèmes des honoraires</a> ",Achat appartement 2 pièces 59 m²Paris 17e 75017 (Ternes - Maillot),Publiée le 30 déc. 2021,,680 000 €,"Honoraires : 3,63% TTC inclus à la charge de l’acquéreur (656 200 € hors honoraires)"
ad_382,"Duplex 3 pièces avec terrasse - Pernety XVIème. Pernety : Avenue Villemain Paris 14e : Au 5ème, 6ème et dernier étage avec ascenseur d'un récent immeuble de bon standing, un duplex de 52,78 m2 Carrez avec deux belles terrasses (de 11m2 et 9m2) arborées et fleuries à chaque étage avec une vue totalement dégagée sur Paris. Cet appartement comprend une entrée, un double séjour de 26m2, une cuisine indépendante aménagée et équipée, une chambre, un coin bureau, un dressing, deux salles d'eau avec wc. Un bien rare et coup de coeur, au calme avec vue totalement dégagée et imprenable sur les toits de Paris. idéalement situé à proximité de tous les commerces de la rue Raymond Losserand et des transports notamment du métro Pernety (13). En sous-sol, une place de parking.",Achat duplex 3 pièces 53 m²Paris 14e 75014 (Pernety),Publiée il y a plus de 2 mois,Modifiée le 18 déc. 2021,785 000 €,"Honoraires : 4,67% TTC inclus à la charge de l’acquéreur (750 000 € hors honoraires)"
ad_1304,"Village d'Auteuil - 6 pièces - 133,24 m². Village d'Auteuil.<br>Duplex 6 pièces de 133,24 m² avec balcon aux derniers étages avec ascenseur dans un immeuble ancien de bon standing. <br>Au niveau principal : entrée, séjour, salle à manger cuisine indépendante, 3 chambres, dont une avec balcon, salle de bain ( 2ème possible) et wc séparés. <br>Au niveau supérieur : chambre de service avec salle d'eau et wc.<br>Une cave complète ce bien.<br>Appartement calme et lumineux, charme de l'ancien, parquet, moulures et cheminées. Travaux à prévoir.<br>Emplacement recherché, à proximité des transports et des commerces. <br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",Achat appartement 6 pièces 140 m²Paris 16e 75016 (Porte de Saint-Cloud - Auteuil-Sud),Publiée le 22 déc. 2021,,1 690 000 €,Honoraires à la charge du vendeur
ad_758,"2P TRAVERSANT ET LUMINEUX !  Quartier CAMPAGNE A PARIS - A 5 min du métro Pelleport (L3B), a 7 min du métro Porte de Bagnolet (L3), a 5 min du T3b Séverine et à 10 min de la place Gambetta, l'agence Century 21 Saint-Fargeau a le plaisir de vous présenter en exclusivité cet appartement de 2 pièces situé au premier étage surélevé (à hauteur d'un 2ème étage) d'un petit immeuble ancien.   Ce bien se compose : d'une entrée, d'une belle pièce de vie exposé sud-ouest avec cuisine américaine entièrement équipée, d'une chambre  et d'une salle d'eau avec WC.  Nombreux rangements.   Vous apprécierez la luminosité, le calme, la distribution et la situation géographique de cet appartement ( Campagne à Paris à proximité, nombreux commerces et transports à proximité).   Appartement en parfait état. Vendu avec une cave. Charges : 147€ / mois. Chauffage individuel électrique.    Pour plus de renseignements veuillez  contacter Sylvain INDJIC au <span class=""showPhoneNumber"" data-phone=""01.40.30.20.90"">Voir le téléphone</span> .",Achat appartement 2 pièces 44 m²Paris 20e 75020 (Gambetta),Publiée il y a plus de 2 mois,Modifiée le 27 déc. 2021,425 000 €,"Honoraires : 3,66% TTC inclus à la charge de l’acquéreur (410 000 € hors honoraires)"
ad_316,"2 pièces - Mairie du 14e. Proche de la rue Daguerre / quartier Mairie du 14e : charmant 2 pièces vendu loué (931,24 € + 60 € de provision de charges soit 991,24 €), situé au 4e étage d'une copropriété ancienne. Cet appartement se compose d'un double séjour lumineux et avec poutres appararentes, une cuisine américaine, un petit dégagement avec rangements, une chambre sur cour et une salle de bains avec WC. Bon état intérieur, prévoir un rafraichissement de la cuisine et de la salle de bains. Appartement avec double exposition et une cave en sous-sol. Rafraichissement à prévoir. Les commerces de la rue Daguerre se trouvent à 5 minutes et la gare Montparnasse à 10 minutes. Idéal pour investissement. Bail renouvelé jusqu'à Août 2023.",Achat appartement 2 pièces 39 m²Paris 14e 75014 (Pernety),Publiée le 2 nov. 2021,Modifiée le 20 déc. 2021,399 000 €,"Honoraires : 5,00% TTC inclus à la charge de l’acquéreur (380 000 € hors honoraires)"
ad_232,"PARIS XVI Nord, 4 pièces de 84,53 m2 avec 2/3 ch Etoile Foch. L'agence Guy hoquet Prestige Passy muette vous propose: dans un bel immeuble 1930 de la rue Chalgrin, au 3 ème étage un appartement situé à 2 pas de l'Arc de Triomphe.<br>L'appartement est composé d'un grand séjour avec cuisine us, de 2 très belles chambres avec placards dressing et d'une plus petite ou bureau, d'une très belle salle de douche. <br>L'appartement a été entièrement refait récemment (très beaux parquets et belles finitions de l'appartement). Il donne totalement sur cour au calme. <br>Charges trimestrielles 1240<br>Taxe foncière 1176/an<br>nombre de lots de copropriété 140<br>Copropriété de 140 lots (Pas de procédure en cours).<br>Charges annuelles : 4960.00 euros.",Achat appartement 4 pièces 85 m²Paris 16e 75016 (Chaillot),Publiée le 30 déc. 2021,Modifiée le 30 déc. 2021,1 140 000 €,Honoraires à la charge du vendeur
ad_227,"PARIS 18ème - Château Rouge - Appartement 2P. PARIS 18ème - UNIQUEMENT chez TOIT IMMOBILIER<br>Situé au coeur du 18ème arrondissement , TOIT IMMOBILIER vous invite à découvrir ce beau 2/3pièces d'une superficie de 48 m2 au 2ème étage d'une copropriété bien entretenue et sécurisée de la fin du 19ème siècle.<br>Le charme opère dès votre entrée dans l'immeuble, où une ravissante cour intérieure séparant les 2 bâtiments vous accueille.<br>Cet appartement dispose d'un agencement pensé avec une grande pièce de vie (pouvant offrir une chambre supplémentaire si besoin), une cuisine séparée aménagée et équipée, une chambre sur cour avec un grand dressing sur-mesure, et une salle d'eau avec wc.<br>Coup de coeur pour sa luminosité, son parquet, ses moulures, et ses différents aménagements intérieurs sur-mesure pour optimiser l'espace.<br>Si vous aimez la sérénité et le calme, mais également un quartier vivant animé par les commerces, les restaurants, les transports (L4 automatisée), et le célèbre quartier mythique de Montmartre à quelques pas, alors ce bien est fait pour vous.<br>D'autres atouts vous séduiront : excellente isolation, local vélo, cave et la possibilité de louer un parking à proximité.<br>'Soucieux de protéger la santé de nos clients en ces temps compliqués, l'agence rend le port du masque OBLIGATOIRE pour  chaque visite et limite le nombre de visiteurs à 2 personnes.'<br>Copropriété de 55 lots (Pas de procédure en cours).<br>Charges annuelles : 1580.00 euros.",Achat appartement 3 pièces 48 m²Paris 18e 75018 (Barbès - Château Rouge),Publiée le 9 déc. 2021,Modifiée le 9 déc. 2021,474 500 €,Honoraires à la charge du vendeur
ad_1902,"Appartement Paris 1 pièce 30.75 m2. Votre agence FREDéLION immobilier Paris XV Convention vous propose en exclusivité ce joli studio avec terrasse dans une copropriété de 1976. <br>Cet appartement en parfait état, au calme et sans vis-à-vis est composé d'une pièce principale avec terrasse donnant sur jardin sans passage, d'une cuisine séparée équipée, et d'une salle d'eau avec WC. Une cave complète le bien. <br>Vous serez séduit par sa luminosité.<br>Appartement vendu loué (Bail d'un an)<br>Loyer: 895 euros<br>Prix de vente : 285 000 <br>Copropriété de 241 lots (Pas de procédure en cours).<br>Charges annuelles : 960.00 euros.",Achat appartement 1 pièce 31 m²Paris 15e 75015 (Vaugirard - Parc des Expositions),Publiée le 4 déc. 2021,Modifiée le 15 déc. 2021,285 000 €,Honoraires à la charge du vendeur
ad_1666,"Appartement 2 chambre(s) à vendre. L'agence RE/MAX Excellence vous propose un appartement exceptionnel à moins de 5 minutes à pied de Nation, composé de 3 pièces (92 m²)&nbsp;situé au 1er étage d'un bel immeuble construit en 1912 avec ascenseur.
Ne perdez pas l'opportunité de visiter cet appartement à fort potentiel.
Celui-ci est constitué d'une entrée, un grand salon séjour très lumineux, une cuisine séparée, un long couloir vous permettra d'accéder aux 2 deux belles chambres ainsi qu'une salle de bains et un WC.
Une cave complète ce bien.
Cet appartement se situe&nbsp;à côté de la station métro NATION (L1, 2, 6 et 9) et de la gare nation RER A.
N'hésitez-pas à nous appeler pour toutes informations.
Réf : 5436 Honoraires à la charge du vendeur
Bien en copropriété : 20 lots
Montant moyen annuel de la quote-part de charges courantes : 3390 €
Nombre de procédure en cours: Aucune",Achat appartement 3 pièces 92 m²Paris 12e 75012 (Nation - Picpus),Publiée le 10 déc. 2021,Modifiée le 14 déc. 2021,950 000 €,Honoraires à la charge du vendeur
ad_288,"Duplex - Dernier étage - Paris Vème - Panthéon: Au 5ème, 6ème  étage et dernier étage avec ascenseur d'un immeuble de la fin du 18ème siècle très bien entretenu situé rue Saint-Jacques , un duplex 4 pièces de 66m2 Carrez et 86m2 au sol comprenant :  Au premier niveau : une galerie d'entrée, une cuisine américaine, une grande pièce de vie traversante incluant la salle à manger et un séjour avec une vue imprenable  sur le Panthéon, une chambre avec sa salle d'eau et un WC.  Au deuxième niveau : une grande chambre, une salle de bains avec WC et une buanderie.  Appartement traversant, calme et lumineux (exposition est-ouest). Emplacement idéal. Proche des commerces, transports, grandes écoles et universités. A deux pas du jardin du Luxembourg et du Panthéon. Sectorisation scolaire : Lavoisier",Achat duplex 4 pièces 86 m²Paris 5e 75005 (Val de Grâce),Publiée le 9 nov. 2021,Modifiée le 29 déc. 2021,1 090 000 €,"Honoraires : 3,02% TTC inclus à la charge de l’acquéreur (1 058 000 € hors honoraires)"
ad_374,"Superbe appartement au 4ème étage avec ascenseur. A deux pas de la place Saint Georges
Au quatrième étage avec ascenseur d'un immeuble ancien exposé ouest, appartement de deux pièces composé d'un grand salon de 28 m2, d'une chambre de 12m2 avec dressings intégrés, d'une cuisine, d'une salle de douche, d'une buanderie et d'un WC séparé. Parties communes superbes et rénovée récemment.
Une belle cave voutée de 5M2 complète ce bien.
Visites possibles à partir du jeudi 9 décembre.",Achat appartement 2 pièces 55 m²Paris 9e 75009 (Lorette - Martyrs),Publiée le 26 nov. 2021,Modifiée le 28 déc. 2021,717 500 €,"Honoraires : 2,50% TTC inclus à la charge de l’acquéreur (700 000 € hors honoraires)"
ad_1399,"Porte de Saint-Cloud - 6 pièces - 114,87 m². Porte de Saint-Cloud.<br>Appartement familial 6 pièces de 114,87  avec 19,49 m² de balcons au 4ème étage avec ascenseur dans un immeuble ancien de bon standing. Entrée, grand séjour de 39,97 m² avec cuisine ouverte et balcon, 4 chambres avec balcon, salle de bains, salle d'eau, wc séparés et cave. Excellent plan, charme de l'ancien. <br>Le montant moyen des charges annuelles payées par le vendeur est de: 3.200 euros DPE : D(180); GES: E(42). Ce bien est soumis au statut de la copropriété. Nombre de lots: 14 lots principaux. Pas de procédures en cours. Honoraires de transaction TTC à la charge du vendeur. <br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.<br>Copropriété de 14 lots.<br>Charges annuelles : 3200.00 euros.",Achat appartement 6 pièces 120 m²Paris 16e 75016 (Porte de Saint-Cloud - Auteuil-Sud),Publiée le 18 déc. 2021,,1 249 000 €,Honoraires à la charge du vendeur
ad_1204,"Vente Appartement 4 pièces. iad France - Nicolas PETIT (<span class=""showPhoneNumber"" data-phone=""06 77 06 12 48"">Voir le téléphone</span> ) vous propose : Batignolles - Jacquemont 4 P 79 m² environ-Typique Ancien<br>Appartement (79,29 m² environ au sol , 77,1 m² environ Carrez) de caractère, parquet cheminée moulure, salon d'angle, 2 ou 3 chambres, wc séparés.  Vue dégagée, triple exposition, super clair, situé au quatrième étage (sans ascenseur) d'un bel immeuble bien entretenu. Cave en sous-sol. A deux pas de la rue Legendre et du Marché des Moines.<br> Contactez-moi pour visites 7J/7 !<br>La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 29 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d’environ 210 € par mois (soit 2520 € annuel) déclaré par le vendeur.Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 209 et classe CLIMAT D indice 41. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Nicolas PETIT (ID 30286), mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de PARIS sous le numéro 840316160, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.<br>Retrouvez tous nos biens sur notre site internet. <span title=""www.iadfrance.fr"" class=""decoratedContent"">(lien supprimé)</span> ",Achat appartement 4 pièces 79 m²Paris 17e 75017 (Batignolles - Cardinet),Publiée le 27 déc. 2021,Modifiée le 30 déc. 2021,895 000 €,Honoraires à la charge du vendeur
ad_240,"T2. Nous vous proposons à la vente, en exclusivité, au dernier étage sans ascenseur, ce très beau deux pièces de 32,08 m² carrez, localisé rue Saint-Ferdinand, quartier recherché, du 17ème arrondissement.
Ce deux pièces en très bon état, situé au sixième et dernier étage, est composé d’une entrée, d’un séjour avec cuisine ouverte, d’une salle d’eau avec toilettes, d’une belle chambre et d’un balcon.
Vous serez séduit par son agencement : un salon avec une cuisine ouverte, complétée d’un balcon. Le tout au dernier étage vous assurant luminosité et calme. Aucune perte de place, ce qui permet d’avoir de beaux volumes dans toutes les pièces. Le tout complété par une buanderie, sur le palier, dans laquelle se trouve en plus des rangements, la machine à laver.
Vous apprécierez aussi la double exposition, puisque l’appartement est traversant sur rue, salon et balcon et sur cour, la chambre. Chaque pièce possède sa fenêtre (y compris la salle d’eau) ce qui permet une très bonne ventilation et qualité de l’air.
Enfin, cet appartement est situé dans un bel immeuble haussmannien, datant de 1905, bien entretenu, avec une façade en pierre de taille et une gardienne.
Cet appartement vous séduira donc par ces nombreux atouts : une localisation recherchée, un dernier étage traversant, sans vis-à-vis, une double exposition, une belle luminosité, du calme, un balcon, une belle chambre avec rangements et une copropriété bien entretenue (pas de travaux à venir).
En termes de quartier, vous découvrirez un village dans la ville. Vous serez à deux pas de la place Saint-Ferdinand et aurez également en bas de chez vous tous les commerces de proximité que ce soit des supermarchés (franprix, G20, Carrefour city) mais également des fromageries, des boulangeries, des bars et des restaurants (sur place ou à emporter).
Pour vos déplacements, vous aurez de nombreuses possibilités de transports à quelques pas de chez vous : ligne 1 métro Argentine, Rer C et ligne 1 à Neuilly - Porte Maillot à 5 minutes à pied et la station Charles De Gaulle - Étoile métro 1 - 2- 6 et Rer A à moins de 10 minutes à pied, mais aussi de nombreux bus (43, 73, 82, 92, 93 et 341).
Pour vos balades culturelles, sorties sportives ou récréatives, vous serez à quelques foulées du Bois de Boulogne et à proximité des Champs-Élysées, de la Tour Eiffel, du Trocadéro et des nombreux musées, restaurants et théâtres de ces quartiers.
Vous recherchez à réaliser votre premier achat ou un investissement, ce bien est fait pour vous !
Ci-après le lien de la visite virtuelle : <a href=""https://my.matterport.com/show/?m=vB22X1dsLyt"" target=""_blank"" class=""openVirtualTourFromDescription"">Voir la visite virtuelle</a> 
Charges de copropriété : 85 €/ mois",Achat appartement 2 pièces 32 m²Paris 17e 75017 (Ternes - Maillot),Publiée le 7 déc. 2021,,375 000 €,Honoraires à la charge du vendeur
ad_1283,"Paris 11ème Parmentier/Ménilmontant - studio 25 m² pondéré. Paris 11ème idéalement situé dans une impasse, au calme, à 2 pas de la rue Oberkampf et des métros Parmentier et Ménilmontant, IMOP vous propose ce studio de charme  d'une surface pondérée de 25 m² (13,60 m² carrez et 37,86 m² au  situé au 5ème et dernier étage sans ascenseur,  sous les toits, d'un immeuble des années 1900 . Il se compose d'une cuisine séparée avec vélux et petit grenier attenant, une pièce principale avec poutres et 3 vélux, une salle de bains avec WC et vélux.
Chauffage électrique et ballon pour l'eau chaude. Traversant, exposé Est/Ouest, il est lumineux et Idéal premier achat, investisseur ou pied à terre. Venez vite le visiter, vous serez séduit par son potentiel.
Charges Annuelles : 797€
Taxe Foncière : 427€
Pas de procédure en cours.
Ce bien vous est présenté par IMOP, l’agence nouvelle génération à commission fixe de 4900 €. Nous vous proposons des frais d’agences réduits, tout en vous garantissant un accompagnement de A à Z. Contactez nous pour organiser une visite ou une estimation de votre bien immobilier.",Achat studio 25 m²Paris 11e 75011 (Belleville - Saint-Maur),Publiée le 22 déc. 2021,,247 000 €,Honoraires à la charge du vendeur
ad_2101,"Appartement 3 pièces aux Batignolles. Au cœur du quartier des Batignolles, à proximité du métro, des bus, des commerces, entre la mairie du 17ème et le Square des Batignolles, dans une petite copropriété calme et sécurisée, appartement traversant de 3 pièces bien agencé, composé d’une entrée, d’un séjour/cuisine américaine, d’une chambre donnant sur cour, d’une pièce pouvant servir de bureau ou dressing avec couchage, d’une salle de douche, d’un wc séparé.<br>Le bien comprend 1 lot, et il est situé dans une copropriété de 18 lots (les charges courantes annuelles moyennes de copropriété sont de 1476 euros).<br>                    Prix de vente : 458 000 € <br>            Honoraires charge vendeur<br> Contactez votre conseiller SAFTI : Katiba DJELLALI, Tél. : <span class=""showPhoneNumber"" data-phone=""07 52 96 45 14"">Voir le téléphone</span> , E-mail : <span class=""openContactForm"" data-email=""katiba.djellali@safti.fr"">Contacter</span>  - Agent commercial immatriculé au RSAC de NANTERRE sous le numéro 884 423 302",Achat appartement 3 pièces 37 m²Paris 17e 75017 (Batignolles - Cardinet),Publiée le 29 nov. 2021,Modifiée le 26 déc. 2021,458 000 €,Honoraires à la charge du vendeur
ad_1258,"Place Wagram - 2 pièces - 35.42 m². Malesherbes/Jouffroy D'Abbans.<br>Appartement 2 pièces de 49 m² (35.42 m² 'Carrez') au 3ème et dernier étage sans ascenseur dans un immeuble ancien de bon standing. <br>Entrée, séjour, cuisine ouverte aménagée et équipée, chambre, bureau et espace dressing en mezzanine, salle de bains avec wc, cave et une place de parking. <br>En très bon état. <br>Calme et très lumineux. Idéalement situé. <br>Agent commercial.<br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous !",Achat appartement 2 pièces 50 m²Paris 17e 75017 (Pereire),Publiée le 23 déc. 2021,Modifiée le 24 déc. 2021,520 000 €,Honoraires à la charge du vendeur
ad_1740,"Vente Appartement 5 pièces de 123m² - 75011 Paris. Proprioo vous propose à la vente ce bien rare, atypique qui vous charmera par ses 3 terrasses et son calme en plein cœur du 11ᵉ arrondissement.

Cette maison de 113,32 m² Carrez sur 2 niveaux se compose d’1 double séjour avec cheminée fonctionnelle, 1 cuisine indépendante,  3 chambres, 1 bureau, 1 salle de bain et 1 salle d’eau, 2 WC. Une cave complète ce bien. Espace privatif pour les vélos et poussettes.

1 terrasse au 1er niveau de 11,26 m² - 1 terrasse au 2ème niveau de 11,80 m² - 1 jardin d'hiver de 7,18 m².

Situé entre Charonne et Roquette, dans un quartier recherché par les familles pour ses écoles et commerces de proximité qualitatifs, cette maison correspondra aussi aux professions libérales ou aux artistes qui recherchent un bien exceptionnel. 

Visite virtuelle disponible sur demande.

Calme - Lumineux - Modulable - 3 terrasses dont 1 jardin d'hiver - Chauffage au gaz 
Charges de copropriété : 75.0 € par mois.
Taxe foncière : 1168 € par an.
Pas de procédure en cours.
Possibilité d'acquérir une place de parking en sus.

Ce bien est commercialisé par Proprioo. 

Intéressé par ce bien ? Plus d'informations sur le site de Proprioo.",Achat appartement 5 pièces 123 m²Paris 11e 75011 (Léon-Blum - Folie-Regnault),Publiée le 9 déc. 2021,Modifiée le 30 déc. 2021,1 439 000 €,Honoraires à la charge du vendeur
ad_1217,"Convention / Vaugirard - 3 pièces - 65.03 m². Convention / Vaugirard<br>Appartement 3 pièces de 65.03 m²  avec 3.33m² de balcon situé au 3e étage avec ascenseur dans un immeuble  de bon standing. <br>Entrée, séjour, cuisine indépendante, 1 ou 2 chambres donnant accès au balcon, une salle d'eau, wc et cave.<br>Appartement traversant et plan optimal. Au Calme avec vue sur verdure.<br>A proximité des commerces et transports.<br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. <br>Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous !",Achat appartement 3 pièces 65 m²Paris 15e 75015 (Alleray - Procession),Publiée le 25 déc. 2021,,685 000 €,Honoraires à la charge du vendeur
ad_1777,"Gambetta 2 pièce(s) 40 m2. Rue d'Annam, à quelques pas de la rue des Pyrénées, à l'écart au calme, dans une résidence bien entretenue avec gardien appartement 2 Pièces 40m² environ, comprenant entrée, séjour cuisine séparée (possibilité d'ouvrir) une chambre, salle de bains et wc séparés. Le tout donnant sur jardin de copropriété. Fort potentiel, appartement calme et bien orienté SUD-EST. Cave en sous sol  A ne pas manquer. Travaux à prévoir dont 5.14 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 378 lots (Pas de procédure en cours).<br>Charges annuelles : 2040.00 euros.",Achat appartement 2 pièces 40 m²Paris 20e 75020 (Gambetta),Publiée le 24 nov. 2021,Modifiée le 29 déc. 2021,368 000 €,"Honoraires : 5,14% TTC inclus à la charge de l’acquéreur (350 000 € hors honoraires)"
ad_59,"Beau 3 pièces -Square de l’Avenue du Bois 75116 Paris. Situé au RDC d’une copropriété de bon standing en pierre de taille avec gardien, un appartement de 3 pièces de 70,31m2.
Il se compose comme suit : d’une galerie d’entrée avec rangements, d’un vaste séjour donnant sur une cour arborée, d’une cuisine indépendante aménagée et équipée, d’une chambre, d’un bureau, d’une salle d’eau, et d’un water-closet indépendant.
Cet appartement a été entièrement refait à neuf.
Il dispose également de tout le charme de l’ancien : parquet, moulures, hauteur sous plafond.
Une grande cave complète ce bien.
Profession libérale acceptée.",Achat appartement 3 pièces 70 m²Paris 16e 75116 (Chaillot),Publiée le 30 nov. 2021,Modifiée le 14 déc. 2021,895 000 €,"Honoraires : 5,29% TTC inclus à la charge de l’acquéreur (850 000 € hors honoraires)"
ad_801,"Paris XIVème / rue du Commandeur: Dans un immeuble sécurisée de 1979 avec gardien, un appartement 2/3 pièces de 54m2 au 3ème et avant dernier étage avec ascenseur, composé d’une entrée desservant une cuisine aménagée indépendante, un double séjour bénéficiant d’un balcon de 5m2, une chambre, une salle de bain avec wc et un dressing.
Appartement au calme avec vue dégagée, entièrement à rénover.
En annexe une cave. Possibilité d’acquérir une place de parking en sus. (31 000 euros)
Appartement loué jusqu’en avril 2022 au prix de 1.476 euros par mois.",Achat appartement 3 pièces 59 m²Paris 14e 75014 (Mouton - Duvernet),Publiée il y a plus de 2 mois,Modifiée le 30 déc. 2021,590 000 €,"Honoraires : 4,80% TTC inclus à la charge de l’acquéreur (563 000 € hors honoraires)"
